keyvar;school;type_sch;sec_lev;respnum;v01;v02;v03;v04;v05;v0601;v0602;v0603;v0604;v0605;v0606;v0607;v0607a;v07;v080;v081;v082;v083;v084;v085;v08a;v090;v091;v092;v093;v09a;v1001;v1002;v1003;v1004;v1005;v1006;v11;v12;v130;v131;v132;v133;v13a;v140;v141;v142;v143;v14a;v150;v151;v152;v153;v15a;v160;v161;v162;v163;v16a;v170;v171;v172;v173;v17a;v18;v19;v20;v21;v2201;v2202;v2203;v2204;v2205;v2206;v2207;v2207a;v23;v240;v241;v242;v243;v25;v26;v27;v28a0;v28a1;v28a2;v28b0;v28b1;v28b2;v28c0;v28c1;v28c2;v2901;v2902;v2903;v2904;v30;v31;v32;v33;v34;v35;v360;v361;v37;v37_1;v37a;v37a1;v37b;v37b1;v38;v3901;v3902;v3903;v3904;v3905;v3906;v3907;v3908;v4001;v4002;v4003;v4004;v41;v42;v43;v44;v4501;v4502;v4503;v4504;v4505;v4506;v4507;v4508;v4509;v46;v47;v48;v48a;v49;v49a;v50;v50a;v5101;v5102;v5103;v5104;v5105;v5201;v5202;v5203;v5301;v5302;v5303;v5304;v5305;v5306;v54;v54a;v54b;v55;v55a;v55b;v56;v56a;v56b;v57;v57a;v57b;v58;v58a;v58b;v59;v59a;v59b;v60;v60a;v60b;del_ern;crime_types;unsafe_nh;ethnicity;dutch;surinam_antillian;moroccan_turkish
12091;50;14;2;5014217;1;4;5;3;1;1;1;1;1;1;1;2; ;1;1;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;1;5;1;1;1;1;1;1;2; ;1;1;0;0;0;1;1;14;1; ; ;1; ; ;1;3; ;1;1;0;1;8;2;2;8;2;2;1;0;2;1; ; ; ; ;2;2;1;3;1;1;1;3;1;5;5;5;5;2;2;3;2;3;5;5;1;4;5;5;5;5;1;1;2;10;1; ;2;13;2;2;2;3;3;4;2;4;5;2;6;1;6;5;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;0;0;1,2;1;1;0;0
12096;57;11;2;5711205;2;3;3;1;2;2;2;1;2;1;1;2; ;2;3;0;0;0;0;0;0;1;0;0;0;0;2;2;1;2;2;1;4;2;4;0;0;0;0;2;0;0;0;0;2;0;0;0;0;3;0;0;0;0;6;0;0;0;0;3;2;3;5;5;2;2;1;1;1;2; ;4;9;0;0;0;2;2;13;1; ; ;1; ; ;1; ; ;1;0;1;0; ; ; ; ; ; ;0;0; ; ; ; ; ; ; ;1;3;3;2;1;1;5;1;3;2;4;2;1;1;3;3;1;5;1;2;1;1;2;5;5;3;2;1; ;1; ;2;11;2;3;3;2;3;4;2;4;2;4;5;2;7;4;1; ;1;1; ;1;1; ;1;2;9;1;2;7;1;2;9;1;2;10;2;1;4;3,2;4;0;0;0
12098;57;11;2;5711207;2;4;5;2;1;2;1;1;1;1;1;2; ;1;1;0;0;0;0;0;0;1;0;0;0;0;2;1;1;1;1;1;4;3;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;5;0;0;0;0;1;0;0;0;0;6;1;6;5;1;1;1;1;1;1;2; ;1;1;9;0;0;1;1;14;1; ; ;1; ; ;3; ; ;0;2;0;0; ; ; ; ; ; ;0;0; ; ; ; ; ; ; ;2;2;1;2;1;1;3;1;5;3;5;3;2;1;3;2;3;3;1;2;4;4;4;4;4;2;1;1; ;1; ;1; ;2;2;2;3;1;4;4;4;4;1;5;1;3;4;2;13;2;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;0;1;2;4;0;0;0
12108;57;11;2;5711217;1;4;5;4;4;4;1;1;2;2;3;2; ;2;3;0;0;0;0;0;0;1;0;0;0;0;4;1;1;4;4;2;4;4;5;10;0;0;naar een leraar;2;3;5;7;0;3;6;0;0;0;9;0;0;0;de pester;8;0;0;0;0;5;5;3;7;1;1;1;1;1;1;2; ;1;1;0;0;0;1;1;13;1; ; ;1; ; ;3; ; ;0;1;0;0; ; ; ; ; ; ;0;0; ; ; ; ; ; ; ;1;1;2;1;1;1;1;1;5;4;5;1;2;2;3;3;1;1;1;5;4;5;4;5;5;2;1;1; ;1; ;1; ;3;1;3;2;2;4;2;4;5;6;4;1;6;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;0;0;1,4;4;0;0;0
12111;57;11;2;5711220;1;4;3;3;1;1;1;2;1;1;1;2; ;4;2;0;0;0;0;0;0;3;0;0;0;0;2;1;2;1;1;1;4;2;4;0;0;0;0;9;0;0;0;0;2;0;0;0;0;2;0;0;0;0;99;99;99;99;0;6;6;3;5;2;1;1;1;1;1;2; ;1;1;0;0;0;1;1;13;1; ; ;1; ; ;1; ; ;0;0;1;0; ; ; ; ; ; ;0;0; ; ; ; ; ; ; ;2;1;1;2;1;1;2;1;5;2;5;3;2;1;3;3;2;4;1;3;5;5;5;5;5;2;1;1; ;1; ;1; ;1;1;2;3;2;4;4;4;3;3;4;1;7;3;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;0;0;1;4;0;0;0
12112;57;11;2;5711221;1;3;5;2;3;1;1;1;2;1;1;1;met mijn naam;2;2;0;0;0;0;0;0;3;0;0;0;0;2;1;1;1;2;1;3;3;5;9;0;0;0;11;0;0;0;niet leuk;2;7;0;0;0;9;0;0;0;gaat wel over;9;0;0;0;niemand;2;2;6;5;3;2;1;1;1;2;2; ;4;5;8;9;0;3;2;12;1; ; ;1; ; ;1;3; ;1;1;2;1; ; ; ; ; ; ;0;0; ; ; ; ; ; ; ;2;2;3;3;1;1;4;3;5;3;5;1;2;2;3;3;3;4;2;4;5;5;3;5;4;2;2;1; ;1; ;1; ;2;2;2;3;2;4;4;4;4;2;6;2;7;5;1; ;1;1; ;1;1; ;1;2;10;2;1; ;1;1; ;1;1; ;1;0;1;1,6;4;0;0;0
12114;57;11;2;5711223;1;4;2;3;3;1;1;1;4;2;1;2; ;3;3;4;0;0;0;0;0;1;6;0;0;bij opa in de straat;4;1;1;2;1;1;3;4;5;0;0;0;0;2;3;5;0;0;3;6;0;0;0;2;3;0;0;0;8;0;0;0;0;6;5;3;5;1;1;1;1;1;2;2; ;1;1;0;0;0;1;1;14;1; ; ;1; ; ;0; ; ;0;0;0;0; ; ; ; ; ; ;0;0; ; ; ; ; ; ; ;3;2;4;1;2;4;1;2;5;5;5;2;1;2;5;3;5;5;4;2;5;4;4;4;4;3;3;2;11;1; ;2;13;1;1;2;3;1;1;4;4;5;3;2;1;2;1;1; ;1;2;12;9;1; ;1;2;13;9;1; ;1;1; ;1;1; ;1;0;2;1,8;4;0;0;0
12116;57;12;2;5712202;1;3;4;3;4;2;2;2;3;3;2;2; ;4;2;3;0;0;0;0;0;1;0;0;0;0;2;2;2;2;2;1;4;6;4;5;0;0;0;2;3;5;6;0;3;4;6;8;0;3;0;0;0;0;2;0;0;0;0;6;6;3;5;3;2;1;1;3;1;2; ;3;5;9;0;0;3;2;13;1; ; ;2; ; ;0; ; ;0;0;0;0; ; ; ; ; ; ;0;0; ; ; ; ; ; ; ;3;4;3;2;1;1;4;2;5;2;3;3;2;2;3;3;3;3;3;3;5;5;5;5;5;2;3;1; ;1; ;1; ;1;2;2;3;2;3;3;4;2;2;4;4;1;1;2;12;2;1; ;1;2;11;2;2;8;1;1; ;1;1; ;1;2;13;2;1;4;1;4;0;0;0
12118;57;12;2;5712204;2;5;5;1;2;1;1;1;1;1;1;2; ;1;1;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;1;2;5;2;1;1;5;5;2; ;4;6;9;0;0;2;3;13;1; ; ;1; ; ;1;3; ;0;0;1;1; ; ; ; ; ; ;0;0; ; ; ; ; ; ; ;5;4;3;5;1;1;5;1;5;5;5;3;2;1;4;3;5;5;2;1;1;1;1;5;5;2;1;2;12;1; ;2;10;2;3;3;1;3;2;1;4;1;1;5;2;7;3;1; ;1;1; ;1;1; ;1;2;8;2;1; ;1;1; ;1;1; ;1;0;1;3,4;4;0;0;0
12119;57;12;2;5712205;1;5;5;1;1;1;1;1;1;1;1;2; ;1;1;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;1;2;3;3;4;2;1;5;2; ;4;9;0;0;0;3;2;12;1; ; ;1; ; ;1; ; ;0;0;1;0; ; ; ; ; ; ;0;0; ; ; ; ; ; ; ;2;3;4;3;1;1;5;3;4;5;5;2;1;2;3;3;3;5;1;1;4;4;3;5;3;2;1;2;11;1; ;2;11;1;1;2;2;2;4;1;4;3;1;7;1;7;5;2;11;2;2;11;2;2;10;2;2;10;2;2;9;2;2;8;2;1; ;1;1;6;2,2;4;0;0;0
12120;57;12;2;5712206;2;5;5;1;1;1;1;1;2;1;1;2; ;1;1;0;0;0;0;0;0;1;0;0;0;0;1;1;1;2;1;1;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;1;6;2;1;1;1;2;2;2; ;3;5;0;0;0;2;2;13;4; ; ;4; ; ;0; ; ;0;0;0;0; ; ; ; ; ; ;0;0; ; ; ; ; ; ; ;2;5;1;1;1;3;5;1;5;5;1;5;1;2;4;2;1;1;1;1;2;3;1;2;1;1;1;1; ;1; ;2;13;1;1;9;3;2;4;1;4;2;1;7;1;7;3;1; ;1;1; ;1;1; ;1;2;7;1;1; ;1;1; ;1;1; ;1;0;1;4,2;4;0;0;0
12121;57;12;2;5712207;2;4;4;1;1;2;1;1;1;1;1;2; ;1;1;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;1;4;2;1;1;1;1;1;2; ;4;7;0;0;0;2;2;14;1; ; ;1; ; ;1;3; ;1;0;0;1; ; ; ; ; ; ;0;0; ; ; ; ; ; ; ;3;2;3;1;1;1;4;2;5;3;5;4;1;2;3;2;3;5;2;2;5;5;5;5;5;3;2;2;10;2;14;2;13;1;2;2;3;2;4;3;4;4;2;6;1;7;1;2;14;1;1; ;1;1; ;1;2;8;1;1; ;1;1; ;1;1; ;1;0;2;1;4;0;0;0
12123;57;12;2;5712209;1;4;3;3;1;1;1;1;1;1;1;2; ;1;1;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;1;4;2;1;1;1;1;1;2; ;1;1;0;0;0;1;1;12;1; ; ;1; ; ;1; ; ;0;0;1;0; ; ; ; ; ; ;0;0; ; ; ; ; ; ; ;2;2;3;1;1;1;3;2;5;5;5;5;2;1;3;3;1;3;2;1;5;5;5;5;5;2;2;1; ;1; ;1; ;1;1;2;3;1;3;3;4;3;2;5;2;7;1;1; ;1;1; ;1;1; ;1;1; ;1;2;12;2;1; ;1;2;12;2;1;2;1;4;0;0;0
12126;57;12;2;5712212;1;5;3;2;2;2;1;1;2;1;1;2; ;2;2;0;0;0;0;0;0;1;0;0;0;0;2;1;1;2;1;1;3;5;5;0;0;0;0;8;0;0;0;0;2;0;0;0;0;3;0;0;0;0;5;6;0;0;0;2;2;3;2;2;1;1;2;2;2;2; ;3;9;0;0;0;2;2;13;1; ; ;1; ; ;1;3; ;1;0;0;1; ; ; ; ; ; ;0;0; ; ; ; ; ; ; ;3;3;5;5;1;1;5;1;5;5;5;3;2;1;3;3;5;5;5;3;5;5;5;5;5;2;1;1; ;1; ;1; ;2;2;3;3;3;4;2;4;2;2;7;1;7;3;1; ;1;1; ;1;1; ;1;2;8;9;1; ;1;1; ;1;1; ;1;0;1;1;4;0;0;0
12129;57;12;2;5712215;1;4;3;4;5;5;2;2;1;1;1;2; ;3;4;5;6;0;0;0;0;1;0;0;0;0;2;2;2;2;2;2;3;5;4;5;10;0;mijn broer halen;3;5;6;8;0;3;6;7;8;0;2;3;0;0;0;2;0;0;0;0;6;6;3;5;2;2;1;2;2;1;2; ;3;6;0;0;0;2;2;13;1; ; ;1; ; ;1;3; ;1;0;0;1; ; ; ; ; ; ;0;0; ; ; ; ; ; ; ;1;2;3;3;1;4;5;5;4;5;5;1;1;2;3;3;5;5;5;2;4;5;3;5;4;3;3;1; ;1; ;1; ;1;2;3;1;3;4;4;4;3;7;7;1;7;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;2;12;1;1;1;1,8;4;0;0;0
12133;57;11;2;5711219;1;4;5;2;1;1;1;1;1;1;1;2; ;1;1;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;1;1;1;9;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;1;5;3;2;1;2;1;1;2; ;3;7;0;0;0;2;2;14;1; ; ;1; ; ;0; ; ;0;0;0;0; ; ; ; ; ; ;0;0; ; ; ; ; ; ; ;3;2;4;2;1;2;3;2;5;5;4;5;2;2;1;3;2;3;3;4;5;5;5;4;5;2;1;1; ;1; ;1; ;1;1;2;3;2;4;3;4;2;1;7;1;7;1;2;14;2;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;0;1;1,2;4;0;0;0
12134;57;11;2;5711220;2;5;5;1;1;1;1;1;1;1;1;2; ;1;1;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;1;6;1;2;1;1;1;1;2; ;4;7;0;0;0;1;1;13;1; ; ;1; ; ;3; ; ;0;0;0;1; ; ; ; ; ; ;0;0; ; ; ; ; ; ; ;2;2;1;1;1;1;1;1;5;3;5;2;1;1;4;3;2;2;3;1;5;5;5;5;5;1;1;1; ;1; ;1; ;1;1;1;2;2;4;3;4;3;3;4;2;6;7;2;12;1;1; ;1;1; ;1;2;5;1;1; ;1;1; ;1;1; ;1;0;2;1;4;0;0;0
12135;57;11;2;5711221;2;4;5;2;1;1;1;1;1;2;1;2; ;1;1;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;1;6;1;1;2;1;1;1;2; ;1;1;0;0;0;2;2;13;1; ; ;0; ; ;1; ; ;1;0;1;0; ; ; ; ; ; ;0;0; ; ; ; ; ; ; ;3;4;3;1;1;2;5;3;4;5;5;3;1;2;3;2;2;4;2;2;3;5;2;5;4;2;2;2;11;1; ;2;13;1;2;2;2;3;2;1;3;2;2;6;1;7;1;1; ;1;2;12;2;2;12;1;2;11;2;1; ;1;2;10;2;2;12;1;1;5;2,2;4;0;0;0
12136;57;11;2;5711222;2;4;5;3;1;1;2;1;1;5;1;2; ;2;2;0;0;0;0;0;0;3;0;0;0;0;3;4;1;1;2;2;3;3;9;0;0;0;0;3;0;0;0;0;2;0;0;0;0;5;0;0;0;0;2;0;0;0;0;2;2;3;4;5;2;1;4;2;1;2; ;3;2;4;5;0;2;2;13;1; ; ;1; ; ;3; ; ;0;1;0;0; ; ; ; ; ; ;0;0; ; ; ; ; ; ; ;3;4;3;2;1;2;5;1;5;2;2;4;2;2;3;3;2;5;1;1;5;3;1;5;3;2;3;2;10;1; ;2;7;1;2;2;1;2;2;3;4;2;1;3;3;7;3;1; ;1;2;9;1;2;10;1;2;99;1;2;99;1;2;11;1;2;8;1;1;6;2,6;4;0;0;0
12137;57;13;1;5713101;1;4;4;3;5;2;1;1;1;2;1;2; ;2;2;3;5;0;0;0;0;3;0;0;0;0;1;1;1;1;1;2;3;4;2;4;7;0;0;2;3;5;0;0;3;6;0;0;0;3;5;0;0;0;2;0;0;0;0;6;3;6;5;5;1;1;1;1;1;2; ;2;7;0;0;0;2;2;13;1; ; ;1;6; ;1;3;5;1;1;0;0; ; ; ; ; ; ;0;0; ; ; ; ; ; ; ;2;1;3;1;1;1;5;1;2;3;5;5;3;1;1;3;1;5;1;3;5;1;3;4;5;2;2;1; ;1; ;1; ;1;1;1;3;1;4;3;4;3;2;7;2;7;3;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;0;0;2,4;4;0;0;0
12141;57;13;1;5713105;1;4;5;3;1;1;1;1;3;1;1;2; ;1;1;0;0;0;0;0;0;1;0;0;0;0;1;1;1;2;9;9;1;1;4;9;0;0;0;1;0;0;0;0;1;0;0;0;0;5;0;0;0;0;2;0;0;0;0;1;1;1;6;4;2;1;2;2;3;2; ;3;7;0;0;0;2;2;13;1; ; ;1; ; ;1;3; ;2;0;0;1; ; ; ; ; ; ;0;0; ; ; ; ; ; ; ;1;1;3;2;1;1;3;3;3;3;5;2;2;1;3;3;1;2;1;2;4;5;5;5;5;2;3;1; ;1; ;1; ;1;1;1;3;2;4;3;4;3;2;6;2;5;3;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;0;0;1,2;4;0;0;0
12143;57;13;1;5713107;2;5;4;1;1;1;1;1;1;1;1;2; ;1;1;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;1;5;1;1;2;1;1;2;2; ;3;9;0;0;0;2;2;13;1; ; ;1; ; ;1; ; ;1;0;0;1; ; ; ; ; ; ;0;0; ; ; ; ; ; ; ;3;3;2;1;1;1;5;2;5;5;5;5;2;2;3;2;2;5;1;1;4;5;4;5;4;2;1;1; ;1; ;1; ;1;1;1;3;1;4;4;4;4;3;5;1;5;4;1; ;1;1; ;1;1; ;1;2;11;9;1; ;1;2;12;9;1; ;1;1;2;1,6;4;0;0;0
12144;57;13;1;5713108;2;4;3;3;2;2;1;1;2;2;1;2; ;2;2;4;0;0;0;0;0;1;0;0;0;0;2;2;1;2;2;1;3;2;5;0;0;0;0;2;0;0;0;0;2;5;0;0;0;3;0;0;0;0;2;0;0;0;0;6;3;6;2;2;1;1;2;2;1;2; ;1;5;0;0;0;2;2;13;1; ; ;1; ; ;3; ; ;0;0;0;1; ; ; ; ; ; ;0;0; ; ; ; ; ; ; ;2;2;1;3;1;1;3;2;5;2;5;2;2;2;3;3;3;3;2;1;5;5;5;5;5;2;1;1; ;1; ;1; ;1;1;1;3;1;4;3;4;3;1;4;1;3;3;2;99;1;1; ;1;1; ;1;2;10;1;1; ;1;1; ;1;1; ;1;0;2;1;4;0;0;0
12145;57;13;1;5713109;2;4;4;3;2;2;2;2;1;2;1;2; ;2;3;4;0;0;0;0;0;6;0;0;0;op weg naar huis;2;2;2;2;2;2;3;3;4;5;0;0;0;7;11;0;0;gediscrimineerd;3;6;7;0;0;3;5;0;0;0;4;8;9;0;dokter, tandarts;5;6;3;5;2;2;2;1;2;2;2; ;3;6;0;0;0;3;3;13;1; ; ;1; ; ;1; ; ;1;0;0;0; ; ; ; ; ; ;0;0; ; ; ; ; ; ; ;2;2;1;2;1;1;3;1;5;2;4;3;3;1;3;3;1;3;1;1;5;2;4;5;5;3;1;1; ;1; ;2;12;1;3;1;3;2;4;4;4;3;3;7;3;6;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;2;12;1;1; ;1;1;1;1,8;4;0;0;0
12147;57;13;1;5713111;2;4;5;2;2;1;1;1;1;1;2;2; ;2;1;0;0;0;0;0;0;1;0;0;0;0;1;9;9;9;9;9;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;1;2;2;9;9;2;2;2;2; ;4;6;9;0;0;2;2;13;1; ; ;1; ; ;1;3; ;0;0;2;1; ; ; ; ; ; ;0;0; ; ; ; ; ; ; ;3;2;3;2;1;1;4;2;4;4;9;2;1;2;3;3;1;3;1;1;5;5;4;5;5;2;2;1; ;1; ;1; ;2;2;2;3;2;4;3;4;3;2;7;2;7;6;1; ;1;1; ;1;1; ;1;2;7;1;1; ;1;1; ;1;2;13;2;1;2;1,2;4;0;0;0
12148;57;13;1;5713112;1;5;5;3;1;2;1;1;1;2;1;2; ;1;1;0;0;0;0;0;0;1;0;0;0;0;3;1;1;1;3;1;2;2;9;0;0;0;0;8;0;0;0;0;3;5;6;7;0;5;0;0;0;0;2;0;0;0;0;3;6;4;4;4;1;2;1;1;1;2; ;2;4;6;9;0;2;2;12;1; ; ;1; ; ;1;3; ;0;1;1;1; ; ; ; ; ; ;0;0; ; ; ; ; ; ; ;2;4;3;1;1;1;5;1;5;2;5;1;1;1;4;3;5;5;3;5;1;2;5;5;3;3;2;1; ;1; ;2;11;1;1;1;1;2;4;3;4;3;1;7;1;7;1;2;11;1;2;11;1;1; ;1;2;12;1;1; ;1;1; ;1;1; ;1;0;3;2,8;4;0;0;0
12152;57;14;1;5714102;1;5;5;3;1;1;1;1;1;1;1;2; ;1;1;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;1;5;1;1;1;1;1;1;2; ;1;1;0;0;0;1;1;14;1; ; ;1; ; ;3; ; ;0;1;0;0; ; ; ; ; ; ;0;0; ; ; ; ; ; ; ;1;2;1;1;1;1;1;1;9;2;9;9;2;1;3;2;1;1;1;5;5;5;5;5;5;1;1;2;13;1; ;2;14;1;1;2;2;2;4;3;4;3;2;2;1;7;3;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;0;0;1;4;0;0;0
12155;57;14;1;5714105;1;4;3;3;1;1;1;1;1;1;1;2; ;1;1;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;1;1;1;4;0;0;0;0;2;0;0;0;0;2;6;0;0;0;2;3;0;0;0;8;0;0;0;0;2;2;1;4;1;1;1;1;1;1;2; ;3;2;4;0;0;2;2;14;1; ; ;1; ; ;3; ; ;0;1;0;0; ; ; ; ; ; ;0;0; ; ; ; ; ; ; ;1;1;2;2;1;1;4;1;5;3;3;3;2;1;2;2;1;5;2;4;5;5;5;5;5;2;1;2;13;1; ;2;13;1;2;2;2;2;4;4;4;2;2;3;1;4;7;1; ;1;1; ;1;1; ;1;2;4;1;1; ;1;1; ;1;1; ;1;0;1;1;4;0;0;0
12162;57;14;1;5714112;1;4;2;2;1;2;1;1;2;4;4;2; ;2;2;4;0;0;0;0;0;1;0;0;0;0;3;1;1;2;3;2;2;4;4;6;0;0;0;2;8;0;0;0;6;7;0;0;0;6;9;0;0;een vertrouwenspers.;7;8;0;0;0;3;3;2;5;1;1;1;2;4;2;2; ;1;1;0;0;0;1;1;14;1; ; ;1; ; ;1; ; ;1;0;1;0; ; ; ; ; ; ;0;0; ; ; ; ; ; ; ;1;1;3;2;3;1;4;3;5;4;3;1;1;2;4;3;1;2;3;2;1;4;3;5;5;2;2;1; ;1; ;1; ;1;2;1;3;2;4;4;4;2;2;3;2;5;3;1; ;1;2;11;2;1; ;1;1; ;1;2;8;1;1; ;1;1; ;1;1;2;2,4;4;0;0;0
12166;57;14;1;5714116;2;5;5;3;4;4;2;1;1;1;3;2; ;2;10;0;0;0;0;0;0;1;0;0;0;0;2;2;1;1;2;2;4;3;4;9;0;0;0;8;0;0;0;0;3;0;0;0;0;3;0;0;0;0;6;0;0;0;0;6;2;2;5;3;2;1;1;2;2;2; ;2;9;0;0;0;2;2;14;1; ; ;1; ; ;1; ; ;0;0;0;0; ; ; ; ; ; ;0;0; ; ; ; ; ; ; ;3;2;1;1;1;1;5;2;5;3;5;4;2;1;3;2;3;4;2;4;4;4;4;5;5;3;1;1; ;1; ;2;11;1;2;1;3;1;4;3;4;5;2;3;2;4;4;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;0;0;1,6;4;0;0;0
12167;57;15;2;5715201;1;4;4;2;1;1;1;1;1;2;1;2; ;1;1;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;2;1;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;1;5;1;1;1;1;2;1;2; ;1;1;9;0;0;1;1;12;1; ; ;1; ; ;1; ; ;0;0;1;0; ; ; ; ; ; ;0;0; ; ; ; ; ; ; ;3;3;2;2;1;1;2;1;5;4;5;3;2;1;3;3;1;3;1;3;5;5;5;5;5;2;2;1; ;1; ;1; ;1;1;2;3;2;4;3;4;3;2;2;2;7;3;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;0;0;1;4;0;0;0
12168;57;15;2;5715202;1;5;5;3;1;2;1;1;2;2;1;2; ;2;2;3;0;0;0;0;0;1;0;0;0;0;2;1;1;1;2;2;3;3;4;5;9;10;ik schop ze;8;10;0;0;0;3;4;8;0;0;2;3;4;5;0;2;0;0;0;0;5;2;5;7;5;2;3;1;2;5;2; ;2;6;9;0;0;3;2;13;1; ; ;1; ; ;1;3; ;2;1;1;0; ; ; ; ; ; ;0;0; ; ; ; ; ; ; ;4;3;3;2;1;5;5;2;4;5;5;5;2;2;2;3;1;1;1;1;4;5;4;3;2;1;1;1; ;1; ;1; ;2;3;3;2;2;4;2;4;4;5;7;1;6;4;2;6;1;2;12;2;2;10;1;2;11;1;1; ;1;1; ;1;1; ;1;0;4;2,4;4;0;0;0
12169;57;15;2;5715203;1;5;5;3;1;2;1;1;1;1;1;2; ;1;1;2;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;7;9;0;0;1;0;0;0;0;1;0;0;0;0;1;2;0;0;0;1;8;0;0;0;1;1;1;5;2;1;1;1;1;1;2; ;1;1;0;0;0;1;1;12;1; ; ;1; ; ;3; ; ;0;1;0;1; ; ; ; ; ; ;0;0; ; ; ; ; ; ; ;3;4;3;1;2;3;5;4;5;2;5;3;1;2;3;3;1;3;1;1;5;5;5;5;5;2;1;1; ;1; ;1; ;2;1;2;2;2;4;4;4;3;1;5;2;7;4;1; ;1;2;12;2;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;0;1;1;4;0;0;0
12170;57;15;2;5715204;2;4;4;3;1;1;1;1;1;1;1;2; ;1;1;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;1;5;2;1;1;1;1;1;2; ;1;6;0;0;0;1;1;13;1; ; ;1; ; ;1;3; ;1;1;0;0; ; ; ; ; ; ;0;0; ; ; ; ; ; ; ;2;1;4;1;2;5;4;1;5;2;5;2;1;1;3;3;1;4;1;4;5;5;5;5;3;2;1;1; ;1; ;1; ;1;1;1;3;2;4;2;4;3;2;6;1;5;3;1; ;1;2;99;9;1; ;1;1; ;1;1; ;1;1; ;1;1; ;1;0;1;1,4;4;0;0;0
